Order Date,Requested Delivery Date,Customer Country Code,Product Code,Description,Order Type,Customer Order Code,Value,Currency,Items,Route
22.12.2009,24.12.2011,NO,P5037,Lightweight Parka,RO,C31425,203.43,EUR,54,R38
08.06.2009,01.06.2011,ES,P3263,Lightweight Parka,RO,C76151,894.17,INR,99,R16
18.10.2011,16.08.2010,FR,P3508,Waterproof Parka,RO,C56340,564.04,INR,48,R26
08.10.2009,14.06.2010,DE,P5315,Lightweight Parka,VO,C66538,515.01,INR,80,R26
17.06.2010,26.03.2011,NO,P8449,Lightweight Parka,VO,C17540,156.4,CNY,22,R39
24.10.2010,19.10.2009,ES,P4505,Lightweight Parka,VO,C60581,75.14,CNY,21,R11
24.12.2011,18.01.2010,IT,P7256,Heavy-Duty Parka,RO,C76469,790.38,JPY,58,R25
09.05.2010,09.12.2010,NO,P7372,Waterproof Parka,VO,C62521,124.32,INR,8,R47
27.07.2010,19.09.2009,PL,P6717,Winter Parka,VO,C54127,594.28,USD,75,R46
25.11.2011,01.05.2010,DE,P4006,Lightweight Parka,RO,C73553,54.32,USD,91,R17
08.05.2009,17.01.2010,ES,P5909,Waterproof Parka,RO,C91349,486.71,INR,33,R25
23.06.2011,17.09.2009,IT,P9632,Winter Parka,VO,C30391,386.32,JPY,36,R44
27.04.2010,30.12.2011,RU,P4050,Winter Parka,RO,C71905,611.87,EUR,78,R32
29.10.2011,14.02.2011,FR,P6670,Winter Parka,RO,C45741,536.89,INR,49,R8
23.07.2009,18.08.2011,FI,P3703,Winter Parka,RO,C47188,873.43,EUR,4,R13
03.04.2011,19.12.2009,FR,P4683,Heavy-Duty Parka,VO,C52179,141.3,INR,8,R46
17.12.2010,11.05.2011,FI,P6049,Waterproof Parka,VO,C36476,148.14,CNY,25,R22
18.07.2011,12.05.2009,RU,P8771,Heavy-Duty Parka,RO,C51694,130.52,USD,32,R31
05.09.2010,23.10.2009,SE,P6180,Heavy-Duty Parka,RO,C38428,64.46,JPY,74,R17
01.08.2010,03.08.2011,NL,P3568,Lightweight Parka,RO,C64949,736.85,USD,51,R44
19.05.2010,21.12.2009,FI,P2489,Winter Parka,RO,C89580,802.73,CNY,89,R33
30.04.2009,05.05.2009,NL,P5579,Waterproof Parka,VO,C20679,196.32,USD,72,R8
22.10.2009,09.04.2010,DE,P2394,Waterproof Parka,RO,C86384,588.56,INR,2,R3
15.07.2009,07.02.2010,NO,P8081,Lightweight Parka,RO,C70078,130.92,USD,33,R9
25.12.2009,11.11.2011,RU,P4121,Heavy-Duty Parka,RO,C34983,867.02,EUR,12,R27
29.08.2010,14.04.2010,PL,P4322,Lightweight Parka,VO,C96187,879.38,USD,95,R22
26.05.2010,15.02.2010,RU,P9263,Heavy-Duty Parka,RO,C46394,92.27,EUR,21,R14
13.10.2010,30.04.2009,PL,P5811,Heavy-Duty Parka,RO,C97308,700.94,CNY,58,R30
09.01.2011,18.10.2010,ES,P7908,Heavy-Duty Parka,VO,C12212,483.76,USD,10,R47
16.04.2011,03.12.2011,FR,P2945,Winter Parka,RO,C70327,756.55,JPY,38,R43
22.02.2010,18.04.2009,NO,P2181,Waterproof Parka,VO,C20719,725.68,JPY,74,R18
23.05.2010,23.01.2010,NL,P2297,Lightweight Parka,RO,C15080,888.76,EUR,51,R31
10.11.2009,27.06.2009,ES,P6419,Lightweight Parka,RO,C91262,360.27,JPY,37,R1
06.05.2010,28.11.2011,SE,P7100,Waterproof Parka,RO,C62603,231.27,USD,4,R26
18.06.2010,30.11.2009,DE,P7656,Waterproof Parka,RO,C47016,572.98,JPY,29,R26
25.01.2011,21.02.2011,NL,P2183,Heavy-Duty Parka,VO,C34193,792.92,JPY,30,R46
17.07.2011,12.12.2009,ES,P5039,Lightweight Parka,VO,C90312,377.29,USD,2,R50
22.07.2011,26.06.2009,FR,P6126,Lightweight Parka,RO,C69112,93.59,CNY,22,R32
08.12.2010,27.12.2010,NL,P1709,Heavy-Duty Parka,VO,C48329,838.94,CNY,8,R33
25.02.2010,17.05.2009,FR,P1146,Heavy-Duty Parka,RO,C40097,611.37,INR,47,R38
24.04.2010,04.06.2009,NL,P9530,Heavy-Duty Parka,VO,C11350,803.26,JPY,81,R40
18.04.2009,07.04.2009,IT,P5492,Lightweight Parka,RO,C15892,477.41,USD,19,R36
17.11.2010,01.06.2009,RU,P1890,Heavy-Duty Parka,RO,C30400,902.89,USD,35,R41
03.08.2011,04.04.2010,SE,P8334,Lightweight Parka,RO,C98997,962.91,INR,13,R7
27.01.2009,20.07.2009,FI,P6413,Waterproof Parka,RO,C39797,757.27,EUR,81,R34
27.03.2010,16.05.2010,NO,P5009,Lightweight Parka,VO,C11329,223.52,CNY,18,R6
08.05.2010,02.01.2009,FR,P3813,Winter Parka,RO,C51756,812.31,EUR,59,R21
18.03.2009,20.09.2009,NL,P9132,Lightweight Parka,VO,C66295,661.94,CNY,55,R25
08.09.2010,25.08.2009,RU,P2087,Winter Parka,VO,C30647,536.89,USD,69,R16
18.12.2009,03.10.2011,NO,P7924,Winter Parka,VO,C38194,961.77,USD,46,R48
17.03.2009,28.05.2010,FR,P2115,Lightweight Parka,RO,C37552,70.51,USD,15,R15
22.08.2011,06.02.2011,ES,P4894,Lightweight Parka,VO,C59658,557.18,USD,9,R23
03.03.2009,06.03.2011,DE,P9198,Winter Parka,RO,C37219,555.23,USD,83,R19
24.06.2010,21.10.2009,DE,P7418,Winter Parka,VO,C22224,41.99,JPY,46,R38
28.03.2011,28.02.2010,DE,P1894,Lightweight Parka,RO,C68438,91.63,USD,59,R32
07.03.2011,12.12.2009,DE,P5913,Waterproof Parka,VO,C40133,90.61,USD,84,R1
17.07.2010,30.10.2009,PL,P9320,Lightweight Parka,RO,C33857,412.77,JPY,48,R13
29.03.2011,13.12.2009,ES,P8243,Winter Parka,RO,C54795,576.49,CNY,27,R3
29.07.2011,10.03.2010,FR,P3269,Winter Parka,VO,C84269,406.67,INR,23,R14
24.03.2011,26.08.2009,DE,P1796,Winter Parka,VO,C28697,342.96,INR,74,R4
27.09.2011,01.06.2009,IT,P9216,Heavy-Duty Parka,VO,C71440,206.88,CNY,53,R36
03.11.2009,17.06.2010,DE,P8258,Winter Parka,RO,C90223,683.54,JPY,24,R25
21.04.2011,17.05.2009,NO,P4210,Heavy-Duty Parka,RO,C91989,747.81,CNY,47,R34
27.05.2011,19.08.2011,PL,P9901,Waterproof Parka,RO,C90942,261.58,JPY,98,R47
17.09.2009,03.02.2009,FR,P6258,Waterproof Parka,VO,C32689,178.56,EUR,60,R16
27.03.2009,13.07.2009,RU,P4547,Heavy-Duty Parka,RO,C27693,373.55,EUR,18,R20
05.11.2011,13.03.2011,NO,P8461,Winter Parka,RO,C89471,200.0,CNY,100,R36
25.09.2011,09.10.2009,FR,P8291,Waterproof Parka,RO,C91700,188.08,CNY,19,R40
25.04.2009,26.05.2009,FI,P2537,Waterproof Parka,RO,C85875,950.75,JPY,76,R19
31.07.2011,07.09.2011,DE,P2179,Waterproof Parka,VO,C96653,481.96,CNY,92,R19
25.10.2010,01.02.2010,DE,P3862,Winter Parka,RO,C91514,333.49,CNY,17,R41
05.08.2010,26.06.2010,FR,P3688,Heavy-Duty Parka,RO,C30066,537.95,INR,81,R28
15.12.2011,05.08.2010,SE,P1256,Winter Parka,RO,C93954,738.85,USD,11,R7
30.12.2011,07.02.2009,ES,P8369,Lightweight Parka,VO,C75410,737.27,JPY,28,R43
19.02.2010,10.05.2010,ES,P7138,Heavy-Duty Parka,RO,C41771,787.64,EUR,98,R35
01.04.2010,26.02.2009,PL,P7443,Lightweight Parka,RO,C40700,151.86,JPY,95,R43
12.09.2010,10.03.2010,RU,P3406,Winter Parka,RO,C52514,749.33,USD,72,R45
05.07.2010,17.10.2010,FI,P2626,Lightweight Parka,VO,C51008,879.2,INR,25,R17
06.07.2010,19.11.2010,RU,P1938,Lightweight Parka,RO,C60659,171.88,CNY,17,R21
20.03.2009,03.05.2011,IT,P3679,Winter Parka,VO,C54077,435.6,INR,57,R38
11.06.2011,22.07.2009,PL,P1825,Lightweight Parka,VO,C53430,533.17,INR,50,R17
08.03.2009,15.01.2010,FR,P2725,Winter Parka,RO,C90774,413.58,EUR,58,R34
25.11.2010,03.09.2009,IT,P6399,Waterproof Parka,VO,C72999,209.43,JPY,37,R7
05.09.2010,18.06.2010,NL,P7071,Heavy-Duty Parka,VO,C66266,69.21,INR,19,R38
15.11.2010,12.08.2009,RU,P5231,Waterproof Parka,VO,C75633,271.42,INR,79,R35
17.03.2009,18.08.2009,DE,P2460,Waterproof Parka,RO,C24152,640.14,JPY,59,R20
21.12.2010,10.12.2010,FI,P5375,Lightweight Parka,VO,C45610,79.8,EUR,9,R8
09.03.2010,27.11.2011,IT,P5763,Winter Parka,VO,C63022,309.94,INR,69,R27
16.07.2010,03.05.2011,NL,P3704,Waterproof Parka,RO,C71837,574.72,USD,79,R24
04.10.2011,12.06.2009,DE,P3417,Waterproof Parka,VO,C32424,137.28,CNY,72,R2
07.08.2009,20.08.2011,RU,P6736,Heavy-Duty Parka,RO,C16438,990.05,EUR,85,R31
03.12.2011,09.01.2009,ES,P9416,Heavy-Duty Parka,VO,C76246,637.25,JPY,66,R30
26.07.2010,16.09.2011,FR,P9744,Winter Parka,VO,C96626,117.43,USD,45,R13
14.12.2011,08.10.2009,NL,P3847,Heavy-Duty Parka,VO,C44394,158.75,JPY,50,R3
04.09.2009,11.11.2010,ES,P7746,Waterproof Parka,RO,C41229,572.9,CNY,80,R15
12.01.2009,02.09.2011,PL,P1770,Lightweight Parka,RO,C12219,530.93,JPY,83,R30
07.05.2009,10.10.2011,FR,P9062,Heavy-Duty Parka,VO,C28845,24.34,JPY,70,R39
20.04.2010,16.06.2011,RU,P4191,Heavy-Duty Parka,RO,C26241,851.61,CNY,60,R12
26.09.2009,14.08.2011,IT,P9713,Lightweight Parka,RO,C98588,386.64,JPY,86,R27
09.02.2010,21.02.2011,FI,P1737,Waterproof Parka,VO,C41227,703.15,USD,31,R23
25.01.2009,25.01.2009,NO,P4263,Lightweight Parka,VO,C98018,375.93,CNY,73,R48
07.08.2010,03.02.2010,FI,P5343,Waterproof Parka,RO,C88812,572.31,USD,40,R27
20.08.2010,05.12.2011,ES,P4760,Winter Parka,RO,C10554,604.91,CNY,72,R32
25.02.2010,20.08.2010,IT,P7551,Heavy-Duty Parka,VO,C87323,298.97,INR,40,R38
12.02.2011,29.01.2009,ES,P4374,Heavy-Duty Parka,RO,C22628,930.0,CNY,47,R27
03.10.2011,14.03.2009,IT,P8547,Winter Parka,VO,C69500,190.66,JPY,6,R6
12.09.2011,17.11.2009,FI,P4312,Heavy-Duty Parka,RO,C38791,990.15,CNY,39,R3
07.11.2009,27.11.2009,RU,P4195,Winter Parka,RO,C22537,730.58,INR,29,R2
26.09.2010,23.08.2011,NL,P1782,Lightweight Parka,RO,C45398,493.43,JPY,96,R25
30.05.2011,08.06.2011,SE,P4442,Winter Parka,VO,C90074,204.25,USD,37,R44
28.06.2011,25.05.2009,RU,P1630,Waterproof Parka,VO,C55263,391.34,EUR,13,R36
05.07.2011,13.08.2011,ES,P1588,Winter Parka,VO,C89036,434.48,CNY,8,R10
29.05.2009,24.03.2011,FI,P2700,Heavy-Duty Parka,RO,C60345,382.26,INR,12,R6
25.12.2009,02.10.2011,RU,P2304,Winter Parka,RO,C22757,997.77,EUR,40,R27
17.06.2011,25.12.2010,PL,P4729,Waterproof Parka,RO,C19120,580.99,JPY,75,R25
28.01.2009,08.05.2010,DE,P7861,Waterproof Parka,RO,C19980,285.95,CNY,63,R28
28.06.2009,12.05.2010,NL,P1185,Lightweight Parka,VO,C26622,624.83,JPY,12,R44
06.10.2010,29.04.2010,NL,P1111,Waterproof Parka,RO,C33363,543.9,JPY,80,R43
06.05.2011,11.03.2009,FI,P7147,Waterproof Parka,RO,C46506,42.95,INR,32,R42
23.12.2009,21.11.2010,IT,P8930,Lightweight Parka,VO,C86489,167.03,JPY,3,R24
03.05.2010,13.07.2010,FI,P6447,Waterproof Parka,RO,C17593,213.53,CNY,9,R12
28.10.2011,04.02.2009,NO,P2786,Winter Parka,VO,C62318,201.69,INR,30,R43
01.03.2011,18.05.2009,FR,P7549,Winter Parka,RO,C69407,985.92,CNY,26,R10
13.07.2009,18.01.2009,PL,P9148,Heavy-Duty Parka,RO,C95179,492.9,INR,79,R13
22.11.2011,05.04.2010,RU,P7645,Winter Parka,VO,C72225,248.45,EUR,86,R14
19.07.2011,09.10.2011,NO,P4859,Lightweight Parka,VO,C35420,453.51,JPY,46,R27
13.08.2009,04.05.2010,RU,P8875,Winter Parka,VO,C76325,364.12,CNY,78,R18
29.06.2009,16.07.2011,RU,P7188,Lightweight Parka,RO,C94094,886.95,EUR,91,R27
13.02.2010,09.07.2009,NL,P4126,Heavy-Duty Parka,VO,C94220,705.35,JPY,83,R43
17.01.2010,12.03.2010,ES,P7260,Lightweight Parka,VO,C61637,750.08,EUR,41,R25
05.05.2009,10.06.2009,SE,P2439,Heavy-Duty Parka,RO,C58596,275.97,INR,65,R20
19.02.2010,12.06.2011,PL,P1688,Waterproof Parka,RO,C36621,513.67,JPY,28,R29
01.05.2011,10.12.2009,IT,P5431,Heavy-Duty Parka,RO,C40098,389.17,JPY,49,R32
10.04.2009,03.02.2011,FR,P9501,Lightweight Parka,RO,C96092,481.84,USD,62,R45
17.08.2010,24.03.2009,NL,P6747,Waterproof Parka,RO,C24811,412.03,JPY,12,R6
05.11.2010,15.05.2010,FI,P9603,Waterproof Parka,VO,C99543,895.75,INR,26,R48
09.03.2009,27.08.2009,RU,P2628,Winter Parka,VO,C17169,713.59,INR,51,R2
06.04.2009,20.05.2010,RU,P9780,Lightweight Parka,RO,C92673,787.97,USD,97,R1
20.07.2010,16.11.2009,RU,P8371,Waterproof Parka,RO,C75179,360.89,CNY,11,R38
23.02.2011,22.07.2010,FR,P6833,Heavy-Duty Parka,RO,C12754,795.35,EUR,55,R49
05.08.2009,29.01.2009,IT,P3962,Waterproof Parka,RO,C76536,38.23,USD,89,R7
15.01.2009,11.08.2011,FR,P7247,Winter Parka,RO,C92754,576.53,JPY,16,R18
30.09.2009,06.03.2011,NO,P7287,Lightweight Parka,RO,C23265,126.84,EUR,2,R46
20.05.2009,15.05.2011,SE,P7321,Heavy-Duty Parka,RO,C79022,908.15,EUR,28,R49
24.02.2009,06.09.2009,PL,P9033,Winter Parka,VO,C14304,131.46,EUR,87,R35
09.12.2011,01.11.2011,FR,P5585,Waterproof Parka,VO,C42371,326.83,USD,63,R20
22.04.2009,28.04.2009,FR,P6838,Lightweight Parka,RO,C97863,520.81,USD,99,R3
06.08.2009,10.08.2010,DE,P7445,Waterproof Parka,VO,C46997,555.78,JPY,49,R45
11.03.2011,11.07.2009,FR,P3901,Winter Parka,VO,C97302,860.25,USD,90,R47
14.10.2010,01.10.2009,SE,P4731,Lightweight Parka,VO,C68790,992.13,CNY,5,R21
30.08.2011,03.03.2010,SE,P3030,Lightweight Parka,VO,C66473,811.11,EUR,76,R28
15.11.2009,02.12.2010,NO,P1677,Winter Parka,VO,C24100,883.12,USD,90,R21
21.11.2010,04.01.2011,DE,P3159,Lightweight Parka,VO,C94253,422.5,USD,50,R25
20.09.2010,27.02.2011,PL,P3435,Heavy-Duty Parka,RO,C79499,691.59,EUR,25,R29
06.05.2011,17.09.2009,ES,P5424,Lightweight Parka,RO,C16430,381.05,EUR,67,R34
24.03.2009,09.09.2009,FR,P5813,Lightweight Parka,RO,C56672,319.89,CNY,27,R30
01.06.2011,25.03.2009,RU,P8746,Waterproof Parka,VO,C27547,623.29,EUR,28,R48
06.12.2010,07.09.2011,DE,P4758,Heavy-Duty Parka,VO,C61508,496.1,INR,87,R38
24.01.2010,30.10.2009,PL,P6250,Lightweight Parka,VO,C85443,379.12,JPY,14,R26
23.07.2009,10.08.2009,IT,P2710,Heavy-Duty Parka,RO,C20909,893.55,USD,81,R15
04.10.2010,15.04.2010,NO,P3185,Heavy-Duty Parka,VO,C28697,825.83,JPY,21,R24
12.10.2009,19.07.2009,IT,P7457,Lightweight Parka,RO,C19968,355.76,CNY,35,R1
01.03.2009,23.04.2011,NL,P8087,Waterproof Parka,RO,C99149,157.12,JPY,28,R17
10.01.2009,07.05.2010,IT,P9042,Heavy-Duty Parka,RO,C52697,271.62,USD,71,R46
07.07.2011,03.05.2010,NO,P9848,Heavy-Duty Parka,VO,C83694,40.89,USD,92,R11
10.08.2011,13.11.2009,IT,P5322,Waterproof Parka,RO,C56752,776.06,CNY,24,R5
11.08.2010,09.08.2009,FI,P8163,Lightweight Parka,VO,C43589,756.05,INR,26,R32
03.06.2009,08.11.2010,IT,P4845,Lightweight Parka,RO,C33462,645.33,USD,41,R37
21.08.2011,04.11.2010,NL,P4940,Waterproof Parka,RO,C40392,497.27,EUR,53,R38
05.06.2009,23.12.2010,ES,P3248,Waterproof Parka,RO,C42386,303.31,CNY,3,R44
19.05.2009,30.11.2011,PL,P5499,Heavy-Duty Parka,RO,C24620,997.49,CNY,41,R17
18.06.2010,12.01.2011,NO,P4282,Waterproof Parka,VO,C77193,621.13,USD,55,R5
20.04.2011,11.05.2009,IT,P2223,Winter Parka,VO,C83974,435.09,EUR,33,R28
22.03.2010,01.03.2009,FR,P6987,Waterproof Parka,RO,C80955,36.08,USD,24,R22
22.04.2010,09.03.2009,FI,P2145,Winter Parka,VO,C55474,299.42,CNY,13,R1
13.06.2011,15.09.2011,FR,P7216,Lightweight Parka,VO,C51213,70.81,USD,12,R8
04.05.2009,17.07.2010,DE,P4344,Winter Parka,VO,C66794,805.91,EUR,45,R9
23.11.2009,02.08.2010,FI,P7848,Heavy-Duty Parka,VO,C98820,216.56,USD,48,R43
05.11.2010,18.06.2009,PL,P6330,Winter Parka,VO,C59308,332.66,EUR,51,R27
07.04.2011,26.08.2010,IT,P4091,Heavy-Duty Parka,RO,C47214,205.61,EUR,87,R47
29.09.2010,14.05.2009,ES,P3682,Heavy-Duty Parka,VO,C78717,535.44,JPY,8,R11
29.06.2011,09.11.2009,FR,P8766,Waterproof Parka,RO,C45846,59.61,CNY,3,R10
11.08.2009,31.08.2010,ES,P7423,Winter Parka,VO,C89684,955.69,USD,11,R26
04.02.2011,05.06.2011,SE,P8896,Winter Parka,VO,C49820,740.65,JPY,57,R33
09.09.2009,08.06.2011,NL,P5195,Waterproof Parka,VO,C18243,765.88,EUR,79,R34
01.12.2010,22.03.2010,ES,P9584,Heavy-Duty Parka,VO,C69383,635.23,JPY,3,R26
12.02.2010,30.06.2010,IT,P6248,Lightweight Parka,VO,C71839,548.5,JPY,3,R47
29.10.2010,06.01.2009,IT,P6862,Lightweight Parka,RO,C54112,416.66,EUR,87,R32
31.07.2010,14.08.2011,DE,P3321,Winter Parka,RO,C27310,666.06,EUR,52,R35
20.08.2009,26.09.2009,IT,P4636,Lightweight Parka,RO,C72720,181.25,USD,16,R12
18.08.2009,28.06.2009,FI,P2672,Winter Parka,VO,C18835,263.26,EUR,27,R27
16.07.2010,21.05.2009,DE,P5210,Waterproof Parka,VO,C85706,551.17,USD,55,R49
29.06.2011,11.07.2011,PL,P1454,Heavy-Duty Parka,VO,C36728,879.15,CNY,97,R43
27.07.2009,27.01.2011,FR,P1717,Winter Parka,VO,C14871,17.72,INR,36,R43
30.04.2011,26.02.2011,FR,P5571,Heavy-Duty Parka,RO,C93590,590.7,EUR,33,R44
01.10.2010,08.02.2011,PL,P4619,Waterproof Parka,VO,C38413,933.43,JPY,51,R48
08.08.2011,14.06.2010,IT,P3849,Waterproof Parka,VO,C74004,835.47,INR,59,R17
19.11.2009,24.06.2011,DE,P9967,Winter Parka,RO,C77585,682.0,CNY,37,R32
19.12.2009,30.07.2011,IT,P7775,Winter Parka,RO,C12013,256.61,INR,40,R25
24.09.2010,12.11.2010,RU,P2555,Winter Parka,VO,C55622,210.1,USD,90,R7
01.06.2011,29.03.2009,SE,P9286,Winter Parka,RO,C12319,564.58,EUR,22,R8
03.09.2009,14.12.2010,DE,P2924,Heavy-Duty Parka,RO,C39855,366.57,INR,80,R26
17.09.2009,28.02.2009,NO,P9337,Waterproof Parka,RO,C41250,895.78,CNY,86,R48
25.04.2011,16.03.2009,RU,P4962,Heavy-Duty Parka,VO,C77812,239.31,INR,42,R9
29.11.2009,04.11.2009,SE,P2890,Heavy-Duty Parka,RO,C59260,245.89,CNY,98,R16
28.08.2010,20.11.2011,IT,P2188,Winter Parka,RO,C60203,382.14,EUR,20,R34
16.10.2010,28.02.2010,ES,P7169,Winter Parka,VO,C11637,62.04,EUR,56,R21
28.01.2009,09.07.2009,ES,P6245,Waterproof Parka,VO,C21173,745.05,CNY,50,R46
15.03.2010,13.05.2009,ES,P6433,Waterproof Parka,VO,C32745,575.94,USD,77,R33
03.10.2009,16.03.2010,NL,P3796,Lightweight Parka,RO,C80217,296.1,JPY,20,R16
13.04.2011,10.05.2010,NL,P9161,Waterproof Parka,VO,C27375,297.97,JPY,59,R21
22.10.2010,06.09.2009,NL,P5824,Lightweight Parka,VO,C61210,815.7,USD,11,R40
05.08.2011,24.02.2011,FI,P1246,Waterproof Parka,VO,C29024,506.27,USD,57,R44
29.07.2011,11.08.2009,FR,P6098,Lightweight Parka,VO,C25619,500.67,USD,87,R1
13.04.2011,01.01.2011,RU,P8051,Heavy-Duty Parka,RO,C40113,342.58,EUR,50,R5
02.12.2009,20.06.2011,IT,P5400,Winter Parka,VO,C57266,940.07,INR,33,R24
13.07.2009,26.09.2011,ES,P7348,Waterproof Parka,RO,C42206,735.3,CNY,26,R46
09.07.2010,01.08.2011,NL,P2771,Lightweight Parka,VO,C74378,666.93,INR,3,R2
29.10.2011,01.08.2009,NO,P2980,Lightweight Parka,VO,C95426,448.5,EUR,68,R9
30.09.2010,03.12.2011,RU,P3781,Winter Parka,RO,C85368,985.1,INR,74,R26
29.01.2010,05.01.2011,NL,P7055,Heavy-Duty Parka,VO,C34787,544.91,INR,27,R2
04.07.2010,24.03.2010,SE,P7501,Waterproof Parka,VO,C51313,406.46,JPY,66,R41
20.02.2011,24.02.2010,RU,P5090,Heavy-Duty Parka,VO,C80015,719.67,CNY,42,R48
04.03.2011,21.06.2011,FR,P4779,Heavy-Duty Parka,RO,C46670,156.87,CNY,65,R17
08.05.2010,08.11.2009,PL,P9951,Heavy-Duty Parka,RO,C36912,42.95,CNY,33,R33
04.02.2009,24.03.2011,ES,P3220,Winter Parka,VO,C23563,573.86,CNY,79,R5
30.08.2009,30.03.2009,PL,P4733,Waterproof Parka,RO,C16825,144.78,USD,90,R5
24.04.2011,26.11.2010,NO,P7878,Heavy-Duty Parka,VO,C69533,772.9,INR,84,R25
20.05.2009,10.12.2010,DE,P1082,Waterproof Parka,RO,C64618,757.45,EUR,91,R3
25.10.2011,15.05.2010,FR,P5768,Waterproof Parka,RO,C82211,716.93,JPY,10,R10
30.03.2009,16.05.2011,DE,P4782,Heavy-Duty Parka,RO,C38587,357.82,EUR,61,R7
14.09.2011,22.02.2010,FI,P2080,Heavy-Duty Parka,RO,C18653,904.42,EUR,71,R1
07.02.2009,24.11.2009,FR,P3840,Winter Parka,VO,C31208,603.14,EUR,44,R15
06.04.2010,31.10.2009,SE,P9045,Waterproof Parka,RO,C72598,348.99,CNY,67,R10
28.09.2010,27.01.2009,ES,P2734,Heavy-Duty Parka,RO,C53927,528.56,CNY,71,R49
05.10.2010,07.12.2010,RU,P1730,Lightweight Parka,VO,C56178,190.05,JPY,96,R17
01.02.2009,07.09.2009,FI,P2358,Winter Parka,VO,C76315,475.88,JPY,29,R15
29.04.2010,23.11.2011,IT,P5005,Lightweight Parka,VO,C86727,65.99,JPY,37,R2
25.02.2011,11.11.2009,FR,P6530,Heavy-Duty Parka,RO,C23726,517.21,JPY,52,R7
23.10.2010,12.08.2009,NO,P1184,Waterproof Parka,RO,C30610,132.36,JPY,63,R39
18.02.2009,10.06.2010,FR,P9391,Heavy-Duty Parka,RO,C96102,477.17,USD,93,R22
12.06.2011,11.03.2010,SE,P9481,Lightweight Parka,VO,C31560,707.06,JPY,15,R29
22.07.2009,22.10.2011,SE,P8608,Waterproof Parka,RO,C84574,228.71,CNY,70,R32
16.07.2011,13.02.2011,NL,P6227,Heavy-Duty Parka,VO,C90343,357.98,CNY,60,R49
02.01.2010,15.02.2009,ES,P2805,Lightweight Parka,VO,C75571,529.26,INR,1,R1
24.01.2010,18.06.2009,PL,P4819,Winter Parka,RO,C81487,804.78,EUR,34,R49
04.03.2011,22.02.2010,FI,P9659,Winter Parka,RO,C72640,363.93,EUR,40,R46
02.02.2009,30.04.2011,IT,P3403,Heavy-Duty Parka,VO,C20396,54.4,USD,53,R25
13.02.2011,27.11.2011,RU,P3177,Lightweight Parka,RO,C10802,982.15,CNY,30,R20
14.01.2010,21.03.2011,IT,P1124,Heavy-Duty Parka,RO,C19906,968.35,JPY,55,R9
23.09.2009,07.06.2011,ES,P4250,Winter Parka,RO,C17118,777.41,JPY,86,R40
16.08.2009,10.01.2011,IT,P5799,Waterproof Parka,RO,C48160,787.68,CNY,86,R2
20.01.2009,17.02.2010,FR,P1848,Heavy-Duty Parka,VO,C88051,753.77,USD,57,R20
04.09.2011,22.06.2011,ES,P6299,Lightweight Parka,RO,C66286,804.45,USD,83,R32
26.09.2010,30.03.2010,ES,P1542,Winter Parka,RO,C59006,553.87,JPY,19,R26
13.08.2010,20.04.2009,RU,P5559,Winter Parka,RO,C67216,216.44,JPY,4,R9
10.03.2010,23.08.2010,RU,P4921,Lightweight Parka,RO,C58145,161.83,USD,86,R43
09.03.2009,08.06.2009,ES,P9631,Heavy-Duty Parka,RO,C80591,84.59,INR,54,R18
02.06.2011,15.07.2009,IT,P2854,Heavy-Duty Parka,RO,C96962,405.6,JPY,6,R37
25.05.2009,03.10.2010,NL,P8251,Winter Parka,VO,C84222,179.06,JPY,90,R7
15.10.2009,19.10.2009,DE,P3188,Winter Parka,RO,C11646,858.5,CNY,77,R26
01.07.2010,06.07.2010,IT,P6115,Waterproof Parka,VO,C30583,960.68,USD,46,R37
25.10.2011,30.10.2011,FR,P3973,Winter Parka,RO,C24505,792.42,INR,81,R17
19.08.2010,19.10.2011,DE,P2774,Heavy-Duty Parka,VO,C25113,932.35,JPY,58,R4
18.01.2010,22.01.2011,PL,P2810,Heavy-Duty Parka,VO,C17093,182.38,INR,8,R34
05.08.2009,12.12.2009,FR,P6507,Winter Parka,VO,C13440,10.79,CNY,5,R43
14.06.2010,18.05.2009,ES,P8588,Waterproof Parka,RO,C25796,542.99,USD,97,R25
20.12.2009,26.08.2009,DE,P3828,Heavy-Duty Parka,VO,C13369,484.33,JPY,92,R18
21.07.2009,15.04.2009,RU,P7882,Waterproof Parka,RO,C33095,116.72,INR,41,R10
17.09.2011,27.08.2011,NL,P5040,Heavy-Duty Parka,VO,C80349,130.25,EUR,94,R31
16.01.2009,11.01.2011,PL,P2406,Heavy-Duty Parka,VO,C46834,356.88,CNY,85,R2
11.02.2009,15.11.2011,PL,P7334,Lightweight Parka,RO,C40859,242.75,INR,59,R1
28.12.2009,10.02.2011,IT,P3857,Winter Parka,VO,C70126,847.08,USD,3,R45
08.07.2011,09.02.2009,NO,P1141,Waterproof Parka,VO,C20616,144.32,CNY,79,R45
14.03.2011,25.12.2011,SE,P6426,Winter Parka,VO,C17337,397.65,EUR,95,R8
27.09.2010,04.11.2009,DE,P2064,Heavy-Duty Parka,VO,C20571,549.83,JPY,65,R15
30.05.2009,15.01.2011,SE,P7662,Heavy-Duty Parka,RO,C98842,294.71,USD,90,R12
04.02.2011,19.04.2011,NO,P3816,Heavy-Duty Parka,VO,C29437,468.34,JPY,32,R21
21.08.2010,30.07.2009,NO,P7487,Winter Parka,RO,C67789,261.26,CNY,45,R47
